Wavelength;Abs_001;Std.Dev_001;Abs_002;Std.Dev_002;Abs_004;Std.Dev_004;Abs_006;Std.Dev_006;Abs_008;Std.Dev_008;Abs_01;Std.Dev_01;Abs_03;Std.Dev_03;Abs_05;Std.Dev_05;Abs_08;Std.Dev_08;Abs_1;Std.Dev_1;Abs_2;Std.Dev_2;Abs_4;Std.Dev_4;Abs_6;Std.Dev_6;Abs_8;Std.Dev_8;Abs_acida;Std.Dev_acida;Abs_basica;Std.Dev_basica
748;2,51E-03;6,42E-05;2,22E-03;7,52E-05;4,96E-03;6,27E-05;1,58E-02;7,66E-05;3,20E-03;6,90E-05;6,08E-03;6,08E-05;3,99E-03;6,13E-05;4,91E-03;6,75E-05;4,30E-03;6,06E-05;5,54E-03;5,61E-05;7,50E-03;5,47E-05;1,25E-02;5,33E-05;1,26E-02;6,63E-05;1,15E-02;8,63E-05;1,48E-02;9,10E-05;6,31E-03;6,97E-05
749;2,35E-03;5,71E-05;2,09E-03;6,39E-05;4,88E-03;5,79E-05;1,54E-02;5,77E-05;3,01E-03;5,70E-05;6,00E-03;5,61E-05;3,88E-03;4,80E-05;4,76E-03;4,85E-05;4,25E-03;4,46E-05;5,29E-03;5,04E-05;7,35E-03;5,78E-05;1,21E-02;4,46E-05;1,24E-02;4,18E-05;1,14E-02;7,23E-05;1,45E-02;7,25E-05;6,16E-03;6,35E-05
750;2,52E-03;5,93E-05;2,13E-03;5,84E-05;4,99E-03;6,99E-05;1,55E-02;5,47E-05;3,11E-03;7,23E-05;6,01E-03;4,69E-05;4,00E-03;4,50E-05;4,83E-03;5,27E-05;4,35E-03;4,44E-05;5,41E-03;5,10E-05;7,35E-03;5,40E-05;1,25E-02;5,41E-05;1,26E-02;4,30E-05;1,16E-02;7,92E-05;1,46E-02;9,06E-05;6,20E-03;4,89E-05
751;2,68E-03;6,92E-05;2,32E-03;8,86E-05;5,15E-03;8,28E-05;1,59E-02;7,62E-05;3,21E-03;8,46E-05;6,21E-03;7,10E-05;4,04E-03;6,79E-05;4,97E-03;7,86E-05;4,43E-03;6,94E-05;5,46E-03;7,97E-05;7,62E-03;6,68E-05;1,27E-02;6,74E-05;1,25E-02;7,00E-05;1,15E-02;1,05E-04;1,49E-02;9,05E-05;6,32E-03;6,41E-05
752;2,63E-03;8,80E-05;2,31E-03;9,07E-05;5,10E-03;8,84E-05;1,61E-02;1,02E-04;3,10E-03;9,65E-05;6,22E-03;9,08E-05;4,04E-03;8,90E-05;4,93E-03;9,13E-05;4,32E-03;9,77E-05;5,52E-03;8,74E-05;7,52E-03;8,67E-05;1,28E-02;8,68E-05;1,25E-02;8,90E-05;1,14E-02;1,23E-04;1,50E-02;1,03E-04;6,25E-03;8,52E-05
753;2,47E-03;7,59E-05;2,27E-03;5,59E-05;5,00E-03;6,28E-05;1,57E-02;6,72E-05;3,08E-03;6,46E-05;6,10E-03;6,36E-05;4,00E-03;6,27E-05;4,79E-03;5,34E-05;4,30E-03;6,83E-05;5,42E-03;5,47E-05;7,37E-03;5,82E-05;1,26E-02;5,94E-05;1,26E-02;6,62E-05;1,14E-02;9,02E-05;1,48E-02;7,65E-05;6,25E-03;6,03E-05
754;2,58E-03;6,97E-05;2,19E-03;6,94E-05;5,04E-03;8,73E-05;1,59E-02;6,37E-05;3,11E-03;8,19E-05;6,16E-03;7,31E-05;3,93E-03;7,07E-05;4,98E-03;7,11E-05;4,35E-03;7,03E-05;5,43E-03;7,61E-05;7,44E-03;7,53E-05;1,26E-02;7,86E-05;1,25E-02;7,35E-05;1,14E-02;1,06E-04;1,48E-02;9,85E-05;6,12E-03;6,47E-05
755;2,44E-03;6,14E-05;2,25E-03;5,55E-05;4,90E-03;6,89E-05;1,56E-02;5,86E-05;2,91E-03;7,37E-05;6,05E-03;6,29E-05;3,87E-03;6,97E-05;4,72E-03;7,11E-05;4,26E-03;6,15E-05;5,39E-03;6,15E-05;7,35E-03;6,17E-05;1,25E-02;7,28E-05;1,25E-02;5,86E-05;1,13E-02;9,08E-05;1,47E-02;8,39E-05;6,05E-03;5,73E-05
756;2,40E-03;4,88E-05;2,19E-03;4,62E-05;4,86E-03;6,35E-05;1,54E-02;4,41E-05;2,83E-03;5,44E-05;5,93E-03;4,25E-05;3,85E-03;5,53E-05;4,65E-03;4,80E-05;4,29E-03;3,95E-05;5,34E-03;5,54E-05;7,27E-03;5,69E-05;1,25E-02;5,31E-05;1,25E-02;4,67E-05;1,13E-02;7,86E-05;1,46E-02;7,07E-05;6,02E-03;4,50E-05
757;2,46E-03;6,12E-05;2,17E-03;5,98E-05;4,87E-03;7,25E-05;1,53E-02;6,15E-05;2,80E-03;6,91E-05;6,00E-03;6,33E-05;3,83E-03;7,39E-05;4,59E-03;6,30E-05;4,17E-03;5,52E-05;5,26E-03;6,86E-05;7,26E-03;5,97E-05;1,26E-02;5,88E-05;1,24E-02;5,86E-05;1,12E-02;9,17E-05;1,45E-02;8,07E-05;5,98E-03;6,37E-05
758;2,58E-03;7,10E-05;2,24E-03;7,55E-05;5,13E-03;7,71E-05;1,60E-02;7,69E-05;2,81E-03;8,17E-05;6,14E-03;7,26E-05;3,92E-03;8,80E-05;4,73E-03;6,83E-05;4,16E-03;8,07E-05;5,36E-03;7,23E-05;7,45E-03;8,02E-05;1,30E-02;6,68E-05;1,23E-02;7,41E-05;1,10E-02;1,08E-04;1,48E-02;9,04E-05;6,00E-03;7,23E-05
759;2,52E-03;5,88E-05;2,33E-03;5,80E-05;4,94E-03;6,31E-05;1,59E-02;4,65E-05;2,89E-03;5,62E-05;6,19E-03;5,05E-05;3,99E-03;6,15E-05;4,85E-03;4,62E-05;4,24E-03;6,01E-05;5,41E-03;5,58E-05;7,48E-03;6,30E-05;1,30E-02;4,58E-05;1,25E-02;6,24E-05;1,11E-02;8,08E-05;1,49E-02;8,59E-05;6,05E-03;6,46E-05
760;2,62E-03;4,38E-05;2,33E-03;4,96E-05;5,07E-03;5,40E-05;1,57E-02;4,11E-05;2,93E-03;6,21E-05;6,15E-03;4,79E-05;3,95E-03;4,35E-05;4,82E-03;4,15E-05;4,32E-03;5,13E-05;5,43E-03;5,04E-05;7,46E-03;4,66E-05;1,28E-02;4,29E-05;1,26E-02;4,99E-05;1,12E-02;8,73E-05;1,48E-02;7,40E-05;6,08E-03;5,08E-05
761;2,59E-03;5,04E-05;2,28E-03;5,54E-05;5,10E-03;5,72E-05;1,62E-02;4,74E-05;2,90E-03;6,63E-05;6,14E-03;5,43E-05;3,96E-03;5,60E-05;4,83E-03;5,93E-05;4,09E-03;4,51E-05;5,28E-03;5,46E-05;7,52E-03;5,08E-05;1,30E-02;5,30E-05;1,22E-02;6,31E-05;1,09E-02;9,02E-05;1,49E-02;8,72E-05;6,03E-03;4,45E-05
762;2,60E-03;5,35E-05;2,33E-03;4,21E-05;5,14E-03;4,98E-05;1,60E-02;5,83E-05;3,02E-03;6,03E-05;6,25E-03;5,44E-05;4,06E-03;6,62E-05;4,88E-03;4,54E-05;4,19E-03;5,48E-05;5,47E-03;3,43E-05;7,51E-03;3,77E-05;1,29E-02;5,52E-05;1,25E-02;3,84E-05;1,11E-02;7,98E-05;1,49E-02;9,72E-05;6,05E-03;4,14E-05
763;2,45E-03;6,28E-05;2,36E-03;8,27E-05;4,91E-03;6,59E-05;1,53E-02;6,41E-05;2,95E-03;8,00E-05;6,02E-03;6,87E-05;3,94E-03;6,48E-05;4,70E-03;6,12E-05;4,25E-03;6,18E-05;5,37E-03;5,59E-05;7,31E-03;5,39E-05;1,26E-02;6,45E-05;1,24E-02;6,04E-05;1,12E-02;8,58E-05;1,45E-02;1,04E-04;5,95E-03;5,84E-05
764;2,55E-03;5,05E-05;2,40E-03;6,43E-05;5,07E-03;6,21E-05;1,57E-02;6,69E-05;3,01E-03;7,18E-05;6,05E-03;6,98E-05;3,99E-03;5,91E-05;4,75E-03;4,78E-05;4,26E-03;6,11E-05;5,42E-03;5,68E-05;7,35E-03;5,24E-05;1,28E-02;5,49E-05;1,25E-02;4,83E-05;1,12E-02;7,62E-05;1,46E-02;1,01E-04;6,04E-03;5,77E-05
765;2,53E-03;5,63E-05;2,35E-03;7,29E-05;5,03E-03;6,72E-05;1,59E-02;6,42E-05;2,94E-03;6,70E-05;6,17E-03;7,03E-05;3,98E-03;6,81E-05;4,73E-03;5,42E-05;4,19E-03;5,61E-05;5,38E-03;7,31E-05;7,40E-03;5,88E-05;1,30E-02;5,91E-05;1,24E-02;5,41E-05;1,10E-02;9,18E-05;1,47E-02;9,30E-05;5,99E-03;6,34E-05
766;2,73E-03;6,23E-05;2,40E-03;7,57E-05;5,23E-03;7,60E-05;1,66E-02;7,26E-05;3,13E-03;7,64E-05;6,45E-03;7,37E-05;4,14E-03;8,44E-05;5,08E-03;6,04E-05;4,28E-03;6,41E-05;5,53E-03;7,14E-05;7,64E-03;6,18E-05;1,34E-02;6,33E-05;1,24E-02;6,14E-05;1,10E-02;1,06E-04;1,53E-02;1,05E-04;6,18E-03;6,19E-05
767;2,68E-03;6,82E-05;2,38E-03;8,75E-05;5,15E-03;6,83E-05;1,61E-02;6,94E-05;3,15E-03;8,86E-05;6,26E-03;6,70E-05;4,17E-03;6,98E-05;4,95E-03;5,72E-05;4,30E-03;6,98E-05;5,49E-03;7,40E-05;7,57E-03;6,09E-05;1,29E-02;7,37E-05;1,27E-02;6,27E-05;1,14E-02;9,16E-05;1,51E-02;9,00E-05;6,18E-03;6,16E-05
768;2,59E-03;6,16E-05;2,37E-03;6,47E-05;5,00E-03;9,17E-05;1,53E-02;7,44E-05;3,08E-03;8,82E-05;6,03E-03;7,11E-05;4,04E-03;5,88E-05;4,77E-03;5,33E-05;4,39E-03;6,84E-05;5,44E-03;6,28E-05;7,27E-03;5,54E-05;1,24E-02;6,24E-05;1,28E-02;6,41E-05;1,15E-02;9,91E-05;1,46E-02;8,96E-05;6,06E-03;6,17E-05
769;2,71E-03;6,10E-05;2,30E-03;5,65E-05;5,10E-03;9,88E-05;1,58E-02;6,11E-05;2,98E-03;7,13E-05;6,05E-03;5,92E-05;4,01E-03;6,01E-05;4,78E-03;5,61E-05;4,28E-03;6,60E-05;5,41E-03;6,45E-05;7,42E-03;5,96E-05;1,29E-02;5,49E-05;1,25E-02;6,17E-05;1,12E-02;8,60E-05;1,48E-02;8,75E-05;6,08E-03;5,56E-05
770;2,77E-03;4,98E-05;2,46E-03;6,84E-05;5,22E-03;6,66E-05;1,62E-02;7,27E-05;3,20E-03;6,67E-05;6,27E-03;5,94E-05;4,24E-03;7,19E-05;5,04E-03;5,93E-05;4,41E-03;6,33E-05;5,57E-03;5,72E-05;7,64E-03;6,11E-05;1,32E-02;5,71E-05;1,29E-02;7,07E-05;1,14E-02;8,95E-05;1,51E-02;8,87E-05;6,25E-03;5,25E-05
771;2,66E-03;3,68E-05;2,40E-03;5,90E-05;5,21E-03;6,53E-05;1,59E-02;6,96E-05;3,09E-03;5,08E-05;6,10E-03;4,52E-05;4,13E-03;5,22E-05;4,87E-03;5,93E-05;4,26E-03;4,85E-05;5,39E-03;4,28E-05;7,50E-03;5,01E-05;1,29E-02;4,38E-05;1,27E-02;5,20E-05;1,13E-02;8,61E-05;1,49E-02;7,41E-05;6,07E-03;4,41E-05
772;2,73E-03;3,93E-05;2,37E-03;5,16E-05;5,18E-03;6,42E-05;1,61E-02;6,23E-05;3,17E-03;4,69E-05;6,18E-03;4,57E-05;4,12E-03;5,58E-05;4,99E-03;4,32E-05;4,33E-03;5,16E-05;5,49E-03;4,19E-05;7,47E-03;6,21E-05;1,30E-02;5,27E-05;1,27E-02;4,94E-05;1,14E-02;7,37E-05;1,50E-02;7,58E-05;6,12E-03;6,02E-05
773;2,74E-03;5,75E-05;2,35E-03;6,13E-05;5,10E-03;8,42E-05;1,57E-02;6,26E-05;3,27E-03;5,56E-05;6,10E-03;5,35E-05;4,16E-03;5,65E-05;4,90E-03;5,12E-05;4,33E-03;5,14E-05;5,49E-03;5,74E-05;7,50E-03;6,20E-05;1,27E-02;5,04E-05;1,28E-02;5,93E-05;1,15E-02;9,20E-05;1,48E-02;9,51E-05;6,10E-03;5,25E-05
774;2,73E-03;6,01E-05;2,41E-03;6,44E-05;5,14E-03;6,64E-05;1,58E-02;5,57E-05;3,22E-03;6,71E-05;6,14E-03;5,32E-05;4,14E-03;6,40E-05;4,85E-03;5,63E-05;4,29E-03;5,94E-05;5,50E-03;5,64E-05;7,42E-03;5,14E-05;1,26E-02;4,97E-05;1,28E-02;5,08E-05;1,14E-02;1,19E-04;1,48E-02;9,44E-05;6,11E-03;4,80E-05
775;2,62E-03;5,68E-05;2,36E-03;6,38E-05;5,11E-03;6,69E-05;1,59E-02;5,02E-05;3,15E-03;7,30E-05;6,11E-03;5,18E-05;4,18E-03;6,67E-05;4,89E-03;4,90E-05;4,24E-03;5,72E-05;5,40E-03;4,72E-05;7,46E-03;5,08E-05;1,27E-02;4,78E-05;1,27E-02;5,06E-05;1,13E-02;8,51E-05;1,48E-02;7,52E-05;6,11E-03;4,95E-05
776;2,74E-03;5,12E-05;2,41E-03;8,82E-05;5,12E-03;6,05E-05;1,57E-02;4,42E-05;3,34E-03;7,93E-05;6,11E-03;5,84E-05;4,24E-03;5,57E-05;4,92E-03;4,88E-05;4,34E-03;5,04E-05;5,44E-03;4,50E-05;7,48E-03;4,62E-05;1,25E-02;5,49E-05;1,28E-02;5,23E-05;1,14E-02;9,33E-05;1,47E-02;8,42E-05;6,12E-03;4,15E-05
777;2,62E-03;6,70E-05;2,33E-03;7,96E-05;5,13E-03;7,78E-05;1,56E-02;8,53E-05;3,23E-03;8,84E-05;6,09E-03;7,41E-05;4,06E-03;6,99E-05;4,82E-03;7,61E-05;4,36E-03;6,58E-05;5,41E-03;8,17E-05;7,39E-03;7,43E-05;1,25E-02;6,47E-05;1,27E-02;7,29E-05;1,14E-02;9,12E-05;1,47E-02;1,08E-04;6,14E-03;6,85E-05
778;2,64E-03;6,37E-05;2,46E-03;7,68E-05;5,08E-03;7,70E-05;1,55E-02;8,05E-05;3,38E-03;7,67E-05;6,09E-03;6,72E-05;4,29E-03;6,49E-05;4,90E-03;6,32E-05;4,34E-03;7,04E-05;5,50E-03;6,75E-05;7,46E-03;6,24E-05;1,25E-02;6,50E-05;1,29E-02;7,81E-05;1,16E-02;9,38E-05;1,47E-02;8,65E-05;6,16E-03;7,28E-05
779;2,53E-03;5,05E-05;2,37E-03;7,24E-05;4,97E-03;5,30E-05;1,53E-02;5,65E-05;3,22E-03;6,47E-05;6,02E-03;5,90E-05;4,05E-03;5,03E-05;4,76E-03;5,60E-05;4,27E-03;7,00E-05;5,37E-03;4,72E-05;7,31E-03;4,71E-05;1,24E-02;7,55E-05;1,28E-02;6,00E-05;1,14E-02;8,52E-05;1,45E-02;7,41E-05;6,00E-03;5,62E-05
780;2,70E-03;5,45E-05;2,39E-03;6,27E-05;5,09E-03;6,11E-05;1,56E-02;6,39E-05;3,26E-03;7,15E-05;6,05E-03;6,71E-05;4,18E-03;6,30E-05;4,85E-03;5,18E-05;4,36E-03;6,10E-05;5,45E-03;4,84E-05;7,33E-03;5,11E-05;1,27E-02;6,39E-05;1,28E-02;5,79E-05;1,15E-02;9,43E-05;1,47E-02;8,14E-05;6,11E-03;5,35E-05
781;2,65E-03;4,19E-05;2,40E-03;5,33E-05;4,99E-03;7,70E-05;1,54E-02;4,73E-05;3,30E-03;5,52E-05;5,94E-03;4,08E-05;4,18E-03;5,49E-05;4,84E-03;3,76E-05;4,31E-03;4,83E-05;5,43E-03;3,32E-05;7,34E-03;4,17E-05;1,25E-02;5,01E-05;1,29E-02;4,30E-05;1,15E-02;7,01E-05;1,45E-02;9,86E-05;6,07E-03;4,06E-05
782;2,69E-03;4,97E-05;2,39E-03;7,58E-05;5,11E-03;5,96E-05;1,57E-02;4,71E-05;3,24E-03;7,16E-05;6,07E-03;4,11E-05;4,19E-03;5,99E-05;4,85E-03;4,42E-05;4,32E-03;6,66E-05;5,43E-03;3,69E-05;7,43E-03;4,70E-05;1,26E-02;4,22E-05;1,28E-02;4,26E-05;1,15E-02;9,78E-05;1,47E-02;1,07E-04;6,14E-03;4,93E-05
783;2,73E-03;4,88E-05;2,51E-03;5,79E-05;5,14E-03;6,50E-05;1,56E-02;4,21E-05;3,34E-03;6,97E-05;6,04E-03;5,31E-05;4,30E-03;5,79E-05;4,92E-03;5,10E-05;4,40E-03;4,66E-05;5,44E-03;4,61E-05;7,39E-03;4,41E-05;1,26E-02;4,28E-05;1,30E-02;5,30E-05;1,16E-02;8,90E-05;1,48E-02;8,05E-05;6,19E-03;4,55E-05
784;2,91E-03;8,23E-05;2,54E-03;6,01E-05;5,38E-03;6,00E-05;1,62E-02;6,15E-05;3,44E-03;6,78E-05;6,18E-03;5,25E-05;4,36E-03;6,10E-05;5,10E-03;6,84E-05;4,52E-03;5,33E-05;5,54E-03;4,77E-05;7,61E-03;5,45E-05;1,27E-02;4,87E-05;1,31E-02;5,20E-05;1,16E-02;9,24E-05;1,51E-02;8,35E-05;6,44E-03;6,20E-05
785;2,94E-03;6,23E-05;2,66E-03;6,68E-05;5,46E-03;4,95E-05;1,63E-02;6,27E-05;3,58E-03;5,21E-05;6,28E-03;4,36E-05;4,54E-03;5,28E-05;5,26E-03;6,14E-05;4,55E-03;6,93E-05;5,60E-03;3,80E-05;7,66E-03;4,38E-05;1,29E-02;5,89E-05;1,33E-02;3,92E-05;1,20E-02;8,45E-05;1,53E-02;6,86E-05;6,55E-03;5,04E-05
786;2,90E-03;4,08E-05;2,48E-03;5,72E-05;5,36E-03;5,98E-05;1,60E-02;6,85E-05;3,59E-03;5,88E-05;6,19E-03;5,38E-05;4,37E-03;4,62E-05;5,10E-03;4,39E-05;4,53E-03;5,30E-05;5,60E-03;3,87E-05;7,56E-03;5,28E-05;1,25E-02;5,68E-05;1,33E-02;3,92E-05;1,19E-02;8,30E-05;1,51E-02;7,37E-05;6,45E-03;6,13E-05
787;2,75E-03;4,49E-05;2,46E-03;6,34E-05;5,20E-03;5,70E-05;1,55E-02;7,73E-05;3,45E-03;7,02E-05;6,01E-03;5,05E-05;4,25E-03;4,90E-05;4,92E-03;4,50E-05;4,44E-03;4,76E-05;5,48E-03;3,65E-05;7,37E-03;5,70E-05;1,22E-02;4,97E-05;1,33E-02;4,39E-05;1,20E-02;9,16E-05;1,47E-02;8,10E-05;6,34E-03;6,00E-05
788;2,72E-03;4,93E-05;2,39E-03;5,19E-05;5,04E-03;5,94E-05;1,53E-02;5,91E-05;3,53E-03;5,00E-05;6,00E-03;4,57E-05;4,25E-03;4,57E-05;4,90E-03;4,46E-05;4,50E-03;5,95E-05;5,42E-03;3,90E-05;7,38E-03;4,34E-05;1,21E-02;4,11E-05;1,32E-02;5,33E-05;1,19E-02;8,39E-05;1,46E-02;7,25E-05;6,29E-03;4,42E-05
789;2,83E-03;4,40E-05;2,30E-03;6,01E-05;5,14E-03;7,09E-05;1,56E-02;5,39E-05;3,43E-03;4,71E-05;6,01E-03;4,92E-05;4,22E-03;4,41E-05;4,95E-03;4,13E-05;4,42E-03;4,96E-05;5,44E-03;5,11E-05;7,42E-03;3,86E-05;1,23E-02;4,58E-05;1,31E-02;5,34E-05;1,17E-02;8,10E-05;1,47E-02;6,47E-05;6,30E-03;3,65E-05
790;2,81E-03;5,61E-05;2,49E-03;6,69E-05;5,28E-03;6,33E-05;1,58E-02;4,93E-05;3,57E-03;7,27E-05;6,20E-03;4,87E-05;4,39E-03;4,72E-05;5,04E-03;7,01E-05;4,50E-03;4,80E-05;5,49E-03;6,05E-05;7,51E-03;6,14E-05;1,23E-02;4,85E-05;1,32E-02;5,35E-05;1,19E-02;7,40E-05;1,48E-02;6,71E-05;6,37E-03;6,44E-05
791;2,76E-03;5,06E-05;2,34E-03;8,69E-05;5,20E-03;6,96E-05;1,53E-02;6,12E-05;3,52E-03;7,20E-05;5,99E-03;4,19E-05;4,26E-03;6,24E-05;4,99E-03;5,98E-05;4,41E-03;5,17E-05;5,43E-03;4,76E-05;7,45E-03;6,58E-05;1,20E-02;5,81E-05;1,32E-02;6,80E-05;1,20E-02;9,35E-05;1,47E-02;7,92E-05;6,34E-03;5,74E-05
792;2,87E-03;4,97E-05;2,47E-03;5,90E-05;5,28E-03;6,97E-05;1,56E-02;6,60E-05;3,43E-03;6,35E-05;6,10E-03;4,23E-05;4,32E-03;7,85E-05;5,06E-03;5,51E-05;4,49E-03;3,94E-05;5,54E-03;5,01E-05;7,50E-03;6,91E-05;1,21E-02;5,44E-05;1,32E-02;5,73E-05;1,20E-02;8,47E-05;1,49E-02;8,57E-05;6,44E-03;5,58E-05
793;2,80E-03;6,95E-05;2,42E-03;7,52E-05;5,18E-03;7,62E-05;1,53E-02;7,84E-05;3,55E-03;7,64E-05;6,01E-03;6,51E-05;4,38E-03;6,93E-05;4,97E-03;7,48E-05;4,50E-03;5,74E-05;5,43E-03;7,77E-05;7,40E-03;6,85E-05;1,20E-02;5,85E-05;1,34E-02;7,20E-05;1,22E-02;8,72E-05;1,47E-02;9,65E-05;6,43E-03;6,33E-05
794;2,64E-03;3,95E-05;2,30E-03;6,07E-05;5,01E-03;6,24E-05;1,48E-02;6,59E-05;3,40E-03;6,38E-05;5,76E-03;5,34E-05;4,13E-03;5,28E-05;4,78E-03;4,89E-05;4,43E-03;3,64E-05;5,32E-03;5,06E-05;7,24E-03;4,13E-05;1,16E-02;4,65E-05;1,32E-02;5,15E-05;1,20E-02;7,17E-05;1,43E-02;7,54E-05;6,17E-03;4,04E-05
795;2,70E-03;5,27E-05;2,37E-03;7,18E-05;5,14E-03;7,46E-05;1,57E-02;7,60E-05;3,38E-03;6,62E-05;6,10E-03;6,34E-05;4,22E-03;7,27E-05;4,82E-03;6,54E-05;4,33E-03;4,83E-05;5,49E-03;6,33E-05;7,55E-03;6,41E-05;1,21E-02;5,23E-05;1,30E-02;5,06E-05;1,16E-02;7,08E-05;1,48E-02;8,33E-05;6,26E-03;5,25E-05
796;2,90E-03;8,71E-05;2,47E-03;7,79E-05;5,32E-03;1,01E-04;1,61E-02;8,98E-05;3,53E-03;9,33E-05;6,35E-03;8,37E-05;4,27E-03;7,88E-05;5,08E-03;9,25E-05;4,46E-03;7,70E-05;5,62E-03;8,02E-05;7,78E-03;8,43E-05;1,23E-02;8,03E-05;1,32E-02;7,35E-05;1,17E-02;1,13E-04;1,51E-02;1,08E-04;6,43E-03;7,54E-05
797;2,74E-03;6,36E-05;2,47E-03;6,94E-05;5,11E-03;6,33E-05;1,53E-02;5,83E-05;3,47E-03;6,69E-05;6,13E-03;6,38E-05;4,27E-03;5,61E-05;4,88E-03;4,89E-05;4,38E-03;5,88E-05;5,43E-03;7,01E-05;7,45E-03;5,74E-05;1,18E-02;6,29E-05;1,31E-02;5,50E-05;1,19E-02;9,08E-05;1,47E-02;7,58E-05;6,37E-03;5,97E-05
798;2,66E-03;5,90E-05;2,25E-03;6,01E-05;5,08E-03;7,84E-05;1,52E-02;6,48E-05;3,28E-03;7,58E-05;5,96E-03;5,57E-05;4,14E-03;5,14E-05;4,74E-03;5,18E-05;4,33E-03;6,34E-05;5,41E-03;6,38E-05;7,39E-03;7,25E-05;1,16E-02;7,29E-05;1,30E-02;6,28E-05;1,17E-02;9,40E-05;1,46E-02;9,34E-05;6,24E-03;5,98E-05
799;2,68E-03;4,24E-05;2,24E-03;5,77E-05;5,05E-03;6,45E-05;1,54E-02;4,65E-05;3,26E-03;7,31E-05;6,11E-03;5,75E-05;4,10E-03;5,22E-05;4,81E-03;6,67E-05;4,35E-03;5,11E-05;5,38E-03;4,58E-05;7,46E-03;5,22E-05;1,17E-02;4,62E-05;1,30E-02;6,46E-05;1,17E-02;7,89E-05;1,46E-02;1,12E-04;6,20E-03;5,01E-05
800;2,81E-03;3,83E-05;2,35E-03;4,68E-05;5,27E-03;6,58E-05;1,57E-02;5,03E-05;3,43E-03;5,89E-05;6,19E-03;6,30E-05;4,23E-03;5,23E-05;4,87E-03;6,55E-05;4,33E-03;4,86E-05;5,63E-03;4,86E-05;7,68E-03;3,99E-05;1,17E-02;3,32E-05;1,32E-02;6,11E-05;1,17E-02;8,16E-05;1,48E-02;9,78E-05;6,38E-03;3,80E-05
801;2,66E-03;5,31E-05;2,18E-03;6,61E-05;5,07E-03;6,38E-05;1,54E-02;6,34E-05;3,15E-03;7,38E-05;6,07E-03;8,53E-05;4,00E-03;6,02E-05;4,73E-03;6,93E-05;4,34E-03;6,15E-05;5,51E-03;6,32E-05;7,48E-03;5,47E-05;1,16E-02;4,87E-05;1,29E-02;6,53E-05;1,16E-02;8,60E-05;1,45E-02;9,57E-05;6,17E-03;5,47E-05
802;2,55E-03;7,21E-05;2,20E-03;8,25E-05;5,10E-03;8,62E-05;1,55E-02;9,22E-05;3,18E-03;1,06E-04;6,18E-03;7,94E-05;4,01E-03;7,51E-05;4,79E-03;7,74E-05;4,26E-03;8,05E-05;5,43E-03;8,32E-05;7,40E-03;7,34E-05;1,15E-02;8,00E-05;1,28E-02;8,24E-05;1,14E-02;1,16E-04;1,46E-02;9,61E-05;6,19E-03;7,20E-05
803;2,71E-03;4,98E-05;2,25E-03;5,25E-05;4,98E-03;7,07E-05;1,55E-02;7,38E-05;3,17E-03;7,97E-05;6,13E-03;5,76E-05;4,07E-03;5,72E-05;4,76E-03;5,51E-05;4,25E-03;5,83E-05;5,36E-03;5,68E-05;7,60E-03;4,94E-05;1,16E-02;7,99E-05;1,28E-02;7,31E-05;1,15E-02;7,76E-05;1,46E-02;8,82E-05;6,21E-03;4,98E-05
804;2,87E-03;6,22E-05;2,35E-03;7,64E-05;5,26E-03;7,50E-05;1,59E-02;5,62E-05;3,25E-03;5,77E-05;6,31E-03;6,96E-05;4,15E-03;6,06E-05;4,91E-03;5,10E-05;4,46E-03;6,72E-05;5,64E-03;5,92E-05;7,69E-03;5,22E-05;1,16E-02;6,29E-05;1,29E-02;5,50E-05;1,14E-02;8,85E-05;1,49E-02;9,49E-05;6,39E-03;5,25E-05
805;2,74E-03;5,80E-05;2,29E-03;8,11E-05;5,13E-03;6,83E-05;1,56E-02;4,80E-05;3,15E-03;5,19E-05;6,23E-03;6,88E-05;4,07E-03;4,94E-05;4,88E-03;3,96E-05;4,37E-03;5,16E-05;5,44E-03;5,25E-05;7,67E-03;5,25E-05;1,16E-02;4,94E-05;1,31E-02;5,03E-05;1,15E-02;8,43E-05;1,48E-02;9,33E-05;6,33E-03;4,87E-05
806;2,63E-03;5,23E-05;2,18E-03;6,13E-05;5,04E-03;5,39E-05;1,53E-02;6,41E-05;3,01E-03;6,14E-05;6,03E-03;6,32E-05;3,90E-03;4,56E-05;4,73E-03;4,88E-05;4,26E-03;7,14E-05;5,39E-03;6,62E-05;7,47E-03;5,73E-05;1,13E-02;5,13E-05;1,28E-02;4,83E-05;1,14E-02;1,16E-04;1,45E-02;7,42E-05;6,22E-03;5,35E-05
807;2,74E-03;4,83E-05;2,14E-03;6,06E-05;5,17E-03;6,14E-05;1,58E-02;8,08E-05;2,97E-03;8,02E-05;6,31E-03;4,55E-05;4,02E-03;4,21E-05;4,79E-03;7,25E-05;4,29E-03;5,11E-05;5,52E-03;5,79E-05;7,72E-03;6,17E-05;1,16E-02;5,16E-05;1,27E-02;4,09E-05;1,13E-02;7,27E-05;1,48E-02;5,57E-05;6,35E-03;5,87E-05
